Topic,Words,Frequency,Timestamp
22,"SAUDAÇÃO APROVAÇÃO PROJETO, SAUDAÇÃO APROVAÇÃO PROJETO DE, SAUDAÇÃO APROVAÇÃO, IMIGRANTE REFUGIADO, PAUTA REQUERIMENTO CRIAÇÃO COMISSÃO",11,2023
23,"SANTA, CATARINA, SANTA CATARINA, DE SANTA CATARINA, DE SANTA",18,2023
25,"MATO GROSSENSE, PANTANAL MATO, PANTANAL MATO GROSSENSE, DO MEIO AMBIENTE, AMBIENTAL",23,2023
26,"MT, DE MATO, DE MATO GROSSO, MATO GROSSO MT, DE MATO GROSSO MT",2,2023
27,"LEI COMPLEMENTAR PLP, PLP, PROJETO DE LEI COMPLEMENTAR, DE LEI COMPLEMENTAR PLP, COMPLEMENTAR PLP",99,2023
28,"GRANDE DO SUL, RIO GRANDE DO SUL, GRANDE DO SUL RS, RIO GRANDE, RIO GRANDE DO",2,2023
29,"DISTRITO FEDERAL, FEDERAL DF, DISTRITO FEDERAL DF, SEGURANÇA PUBLICA DISTRITO FEDERAL, PUBLICA DISTRITO FEDERAL",23,2023
30,"TRANSPORTES, DOS TRANSPORTES, TRANSPORTES DNIT, ESTRUTURA DOS TRANSPORTES DNIT, INFRA ESTRUTURA DOS",12,2023
31,"DEFESA APROVAÇÃO PROJETO DE, DEFESA APROVAÇÃO PROJETO, SEGURANÇA PUBLICA COMBATE, DOENÇA RARA DEFESA, DEFESA PROJETO DE",19,2023
32,"MERCADO COMUM, COMUM DO SUL MERCOSUL, MERCADO COMUM DO SUL, MERCADO COMUM DO, ACORDO INTERNACIONAL PROTOCOLO ADESÃO",12,2023
33,"BANCO CENTRAL, BANCO CENTRAL DO BRASIL, BRASIL BACEN, DO BRASIL BACEN, BANCO CENTRAL DO",40,2023
34,"BANCO, PODERES, PUBLICO MUNICIPIOS ESTADO, REGISTRO RECURSOS FINANCEIROS, EDUCAÇÃO CIENCIA TECNOLOGIA REGISTRO",5,2023
35,"PARANA, DO PARANA, ESTADO DO PARANA, ESTADO DO PARANA PR, DO PARANA PR",9,2023
36,"INQUERITO CPI ORGANIZAÇÃO NÃO, INQUERITO CPI ORGANIZAÇÃO, CPI ORGANIZAÇÃO, DE INQUERITO CPI ORGANIZAÇÃO, CPI ORGANIZAÇÃO NÃO",33,2023
37,"EMENDA CONSTITUIÇÃO PEC, PROPOSTA DE EMENDA CONSTITUIÇÃO, DE EMENDA CONSTITUIÇÃO PEC, CONSTITUIÇÃO PEC, DEFESA PROPOSTA DE EMENDA",13,2023
38,"DA BAHIA BA, BAHIA BA, ESTADO DA BAHIA BA, ESTADO DA BAHIA, BAHIA",3,2023
39,"TELECOMUNICAÇÕES, DE TELECOMUNICAÇÕES, EMPRESA DE, REDE DE TELECOMUNICAÇÕES, DO BRASIL ELETRONORTE",4,2023
40,"DE LEI DO SENADO, DO SENADO PLS, LEI DO SENADO PLS, LEI DO SENADO, DE LEI DO",12,2023
41,"LEI DA CAMARA PLC, DA CAMARA PLC, DE LEI DA CAMARA, CAMARA PLC, DA CAMARA PLC ALTERAÇÃO",30,2023
42,"RESPOSTA QUESTÃO DE ORDEM, RESPOSTA QUESTÃO DE, RESPOSTA QUESTÃO, RESPOSTA, INEXISTENCIA REALIZAÇÃO",8,2023
43,"VIOLENCIA VITIMA, CRIME ORGANIZADO, CRIME ORGANIZADO COMENTARIO, HOMICIDIO, LIDER RELIGIÃO",16,2023
44,"EDUCAÇÃO FISICA, PROFISSIONAL EDUCAÇÃO FISICA, EXERCICIO PROFISSIONAL, PROFISSIONAL EDUCAÇÃO, EXERCICIO PROFISSIONAL EDUCAÇÃO FISICA",2,2023
45,"VETO, VETO VET, SEGURANÇA JURIDICA AGRONEGOCIO BRASIL, TERRAS INDIGENAS OBJETIVO SEGURANÇA, TEMPORAL TERRAS INDIGENAS OBJETIVO",6,2023
46,"IMPOSTO SOBRE CIRCULAÇÃO, DE MERCADORIAS SERVIÇOS ICMS, SOBRE CIRCULAÇÃO DE MERCADORIAS, MERCADORIAS SERVIÇOS ICMS, SOBRE CIRCULAÇÃO DE",8,2023
47,"DE CONTAS DA, CONTAS DA UNIÃO TCU, TRIBUNAL DE CONTAS DA, TCU, TRIBUNAL DE CONTAS",18,2023
48,"sobre Bens Serviços, Imposto sobre Bens, Imposto sobre Bens Serviços, Imposto sobre, Imposto",111,2023
49,"ESTADO DE RORAIMA RR, ESTADO DE RORAIMA, VIRUA ESTAÇÃO ECOLOGICA, AMPLIAÇÃO PARQUE NACIONAL, INTEGRAÇÃO SERVIDOR PUBLICO",4,2023
50,"GRANDE DO NORTE RN, RIO GRANDE DO NORTE, DO RIO GRANDE DO, DO RIO GRANDE, ESTADO DO RIO GRANDE",10,2023
51,"GEOGRAFIA, ESTATISTICA IBGE, GEOGRAFIA ESTATISTICA IBGE, GEOGRAFIA ESTATISTICA, DE GEOGRAFIA ESTATISTICA IBGE",7,2023
52,"RACIAL, DISCRIMINAÇÃO RACIAL, ELIMINAÇÃO DISCRIMINAÇÃO RACIAL, ELIMINAÇÃO DISCRIMINAÇÃO, COMBATE OBJETIVO",9,2023
53,"AEROPORTO, AEREO, MINISTERIO DE PORTOS, MINISTERIO DE PORTOS AEROPORTOS, DE PORTOS AEROPORTOS",6,2023
-1,"LEI COMPLEMENTAR, CRIAÇÃO LEI FEDERAL, GAS, REQUISITOS, DE LEI COMPLEMENTAR PLP",2828,2024
0,"SESSÃO ESPECIAL CELEBRAÇÃO ANIVERSARIO, ESPECIAL CELEBRAÇÃO ANIVERSARIO, ESPECIAL CELEBRAÇÃO, SESSÃO ESPECIAL CELEBRAÇÃO, ANIVERSARIO DE FUNDAÇÃO",153,2024
1,"TRIBUNAL FEDERAL, FEDERAL STF, STF, SUPREMO TRIBUNAL FEDERAL STF, SUPREMO TRIBUNAL",274,2024
2,"CORONAVIRUS, COVID, NOVO CORONAVIRUS, NOVO CORONAVIRUS COVID, CORONAVIRUS COVID",39,2024
3,"RJ SÃO, MATERIAL BIOLOGICO, SEGURANÇA VIDA HUMANA, REMUNERAÇÃO POSSIBILIDADE, Garantia Safra",9,2024
4,"AMAZONAS, DO AMAZONAS, ESTADO DO AMAZONAS AM, DO AMAZONAS AM, AMAZONAS AM",44,2024
5,"ILHA DE MARAJO, DE MARAJO, MARAJO, DESENVOLVIMENTO HUMANO, MARAJO REGISTRO",2,2024
6,"LULA DA SILVA, LUIZ INACIO LULA DA, INACIO LULA DA SILVA, INACIO LULA DA, LUIZ INACIO LULA",44,2024
7,"FALSA INTERNET, NOTICIA FALSA INTERNET, MIDIA SOCIAL, INTERNET MIDIA, INTERNET MIDIA SOCIAL",27,2024
8,"EXTRAORDINARIO UNIÃO FEDERAL DESTINAÇÃO, CREDITO EXTRAORDINARIO UNIÃO FEDERAL, EXTRAORDINARIO UNIÃO FEDERAL, CREDITO EXTRAORDINARIO UNIÃO, MPV CREDITO EXTRAORDINARIO UNIÃO",14,2024
9,"DA EDUCAÇÃO, MINISTERIO DA EDUCAÇÃO MEC, EDUCAÇÃO MEC, DA EDUCAÇÃO MEC, EDUCAÇÃO CIENCIA TECNOLOGIA",33,2024
10,"PETROLEO, BRASILEIRO PETROBRAS, PETROLEO BRASILEIRO, PETROLEO BRASILEIRO PETROBRAS, PETROBRAS",25,2024
11,"CANCER, HOSPITAL, DOENÇA PULMONAR, MEDICO, UNICO DE SAUDE SUS",27,2024
12,"COMPLEMENTAR PLP REFORMA TRIBUTARIA, LEI COMPLEMENTAR PLP REFORMA, SENADO REGIME DE URGENCIA, PLP REFORMA, PLP REFORMA TRIBUTARIA",1,2024
13,"FUTEBOL, CAMPEONATO, CAMPEONATO NACIONAL, MANIPULAÇÃO RESULTADO, TIME FUTEBOL",17,2024
14,"ACRE, DO ACRE, ESTADO DO ACRE AC, DO ACRE AC, ESTADO DO ACRE",6,2024
15,"PROJETO DE LEI PRESIDENCIA, DE LEI PRESIDENCIA, LEI PRESIDENCIA, AUSENCIA PREVISÃO REGIMENTO INTERNO, PREVISÃO REGIMENTO INTERNO",1,2024
16,"RIO DE JANEIRO RJ, JANEIRO RJ, DE JANEIRO RJ, RIO DE JANEIRO, RIO DE",3,2024
17,"AGRICULTURA, PRODUTOR RURAL, Agricultura, AGRICULTURA FAMILIAR, AGRICULTURA PECUARIA",25,2024
18,"DEMOCRATICO BRASILEIRO MDB, MOVIMENTO DEMOCRATICO BRASILEIRO MDB, BRASILEIRO MDB, DEMOCRATICO, DAVI ALCOLUMBRE PRESIDENCIA SENADO",4,2024
19,"CRIAÇÃO LEI FEDERAL, LEI CRIAÇÃO LEI FEDERAL, DE LEI CRIAÇÃO LEI, LEI CRIAÇÃO LEI, CRIAÇÃO LEI",75,2024
20,"FEDERAL STF, TRIBUNAL FEDERAL STF, SUPREMO TRIBUNAL FEDERAL STF, SUPREMO TRIBUNAL FEDERAL, SUPREMO TRIBUNAL",13,2024
21,"RIO GRANDE DO SUL, GRANDE DO SUL RS, RIO GRANDE, RIO GRANDE DO, DO SUL",84,2024
22,"BICENTENARIO SENADO COMENTARIO, BICENTENARIO SENADO, BICENTENARIO, OPOSIÇÃO DESCRIMINALIZAÇÃO DROGA, COMEMORAÇÃO BICENTENARIO SENADO COMENTARIO",9,2024
23,"CATARINA, SANTA CATARINA, DE SANTA CATARINA, DE SANTA, ESTADO DE SANTA CATARINA",25,2024
25,"DO MEIO, DO MEIO AMBIENTE, MINISTERIO DO MEIO AMBIENTE, MINISTERIO DO MEIO, INTERNACIONAL MEIO AMBIENTE",23,2024
26,"DE MATO GROSSO, MATO GROSSO MT, DE MATO GROSSO MT, ESTADO DE MATO GROSSO, ESTADO DE MATO",7,2024
27,"PLP, LEI COMPLEMENTAR PLP, PROJETO DE LEI COMPLEMENTAR, DE LEI COMPLEMENTAR PLP, COMPLEMENTAR PLP",173,2024
28,"RIO GRANDE DO SUL, GRANDE DO SUL, GRANDE DO SUL RS, RIO GRANDE, RIO GRANDE DO",13,2024
29,"DISTRITO FEDERAL, DISTRITO FEDERAL DF, FEDERAL DF, GOVERNO DO DISTRITO FEDERAL, DO DISTRITO FEDERAL GDF",4,2024
30,"TRANSPORTES, DOS TRANSPORTES, MINISTERIO DOS TRANSPORTES, DOS TRANSPORTES MTR, TRANSPORTES MTR",12,2024
31,"DEFESA INVESTIMENTO PUBLICO, DEFESA APROVAÇÃO PROJETO DE, DEFESA APROVAÇÃO PROJETO, INVESTIMENTO PUBLICO, CRITICA PARTICIPAÇÃO JOSE DIRCEU",7,2024
32,"MERCADO COMUM, DO SUL MERCOSUL, COMUM DO SUL, COMUM DO SUL MERCOSUL, SUL MERCOSUL",9,2024
33,"BRASIL BACEN, BANCO CENTRAL DO BRASIL, CENTRAL DO BRASIL BACEN, BANCO CENTRAL DO, DO BRASIL BACEN",23,2024
35,"PARANA, DO PARANA, ESTADO DO PARANA, PARANA PR, ESTADO DO PARANA PR",10,2024
36,"APOSTA, APOSTA ESPORTIVA, CASA DE APOSTA, DE APOSTA ESPORTIVA, CASA DE APOSTA ESPORTIVA",19,2024
37,"EMENDA CONSTITUIÇÃO PEC, PROPOSTA DE EMENDA CONSTITUIÇÃO, DE EMENDA CONSTITUIÇÃO PEC, CONSTITUIÇÃO PEC, CONSTITUIÇÃO PEC IMPLEMENTAÇÃO",7,2024
38,"BAHIA BA, DA BAHIA BA, ESTADO DA BAHIA BA, ESTADO DA BAHIA, DA BAHIA",3,2024
40,"LEI DO SENADO, LEI DO SENADO PLS, DE LEI DO SENADO, DE LEI DO, PROJETO DE LEI DO",5,2024
41,"PLC, DA CAMARA PLC, DE LEI DA CAMARA, LEI DA CAMARA PLC, LEI DA CAMARA",51,2024
42,"CONVOCAÇÃO SESSÃO, SESSÃO ORDINARIA, SESSÃO DELIBERATIVA, ORDINARIA, DE ORDEM",2,2024
43,"PENAL, PROCEDIMENTO ABORTO, ABORTO, PREOCUPAÇÃO VIOLENCIA, HOMICIDIO",14,2024
44,"ESPORTE, ATLETA PROFISSIONAL, POLIESPORTIVA, ESCOLA ESTABELECIMENTO DE ENSINO, ESCOLA ESTABELECIMENTO",1,2024
45,"VETO, VETO VET, VET PRESIDENTE, VETO VET PRESIDENTE, VET PRESIDENTE DA",6,2024
46,"SERVIÇOS, Serviços IBS CONTRIBUIÇÃO SOBRE, Serviços IBS CONTRIBUIÇÃO, Bens Serviços IBS CONTRIBUIÇÃO, IBS CONTRIBUIÇÃO SOBRE",5,2024
47,"TRIBUNAL DE CONTAS DA, DE CONTAS DA UNIÃO, UNIÃO TCU, DA UNIÃO TCU, CONTAS DA UNIÃO TCU",7,2024
48,"sobre Bens Serviços, Serviços, Imposto sobre Bens, Imposto sobre Bens Serviços, Imposto sobre",2,2024
49,"VITORIA NICOLAS MADURO, VITORIA NICOLAS, ELEIÇÃO CARGO ELETIVO, CARGO ELETIVO PRESIDENCIA, CARGO ELETIVO PRESIDENCIA DA",1,2024
50,"GRANDE DO NORTE RN, NORTE RN, GRANDE DO NORTE, RIO GRANDE DO NORTE, DO NORTE",7,2024
51,"GEOGRAFIA, GEOGRAFIA ESTATISTICA, BRASILEIRO DE GEOGRAFIA ESTATISTICA, DE GEOGRAFIA, DE GEOGRAFIA ESTATISTICA",11,2024
52,"RACIAL, DISCRIMINAÇÃO, NEGRO, RACISMO, DISCRIMINAÇÃO RACIAL",11,2024
53,"AERONAUTICA, DE AERONAUTICA, AEROPORTO, EMPRESA BRASILEIRA DE, FEDERAL CODIGO BRASILEIRO",17,2024
-1,"PROJETO DE LEI COMPLEMENTAR, LEI COMPLEMENTAR PLP, ALTERAÇÃO LEI, ELEGIBILIDADE ATO REGISTRO, ELEGIBILIDADE ATO REGISTRO CANDIDATURA",240,2025
0,"REQUERIMENTO REALIZAÇÃO SESSÃO ESPECIAL, CELEBRAÇÃO ANIVERSARIO, REQUERIMENTO REALIZAÇÃO SESSÃO, REALIZAÇÃO SESSÃO ESPECIAL CELEBRAÇÃO, REQUERIMENTO REALIZAÇÃO",16,2025
1,"TRIBUNAL FEDERAL, SUPREMO, TRIBUNAL FEDERAL STF, FEDERAL STF, SUPREMO TRIBUNAL FEDERAL STF",27,2025
2,"CORONAVIRUS COVID, CORONAVIRUS, NOVO CORONAVIRUS COVID, COVID, NOVO CORONAVIRUS",3,2025
3,"ANTISSEMITISMO, POVO JUDEU, CONDENAÇÃO JUDICIAL, JUDAISMO, SIMULTANEIDADE",4,2025
4,"DO AMAZONAS, AMAZONAS AM, DO AMAZONAS AM, ESTADO DO AMAZONAS AM, ESTADO DO AMAZONAS",3,2025
6,"AUMENTO ALIQUOTA IMPOSTO DE, ANISTIA PARTICIPANTE PROTESTO JANEIRO, JUDICIARIO COMPENSAÇÃO, PEDAGIO DEFESA, OPOSIÇÃO ANISTIA",3,2025
7,"OFICIAL PROJETO, PREPARAÇÃO ADOLESCENTE, ADOLESCENTE JOVEM, IMPERATRIZ MA, REGISTRO VISITA OFICIAL",1,2025
8,"CREDITO EXTRAORDINARIO UNIÃO, CREDITO EXTRAORDINARIO UNIÃO FEDERAL, EXTRAORDINARIO UNIÃO FEDERAL DESTINAÇÃO, EXTRAORDINARIO UNIÃO FEDERAL, MPV CREDITO EXTRAORDINARIO UNIÃO",2,2025
9,"ESPECIAL CELEBRAÇÃO ANIVERSARIO DE, CELEBRAÇÃO ANIVERSARIO DE FUNDAÇÃO, CELEBRAÇÃO ANIVERSARIO DE, SESSÃO ESPECIAL CELEBRAÇÃO ANIVERSARIO, ESPECIAL CELEBRAÇÃO ANIVERSARIO",4,2025
11,"CANCER, PREVENÇÃO DIAGNOSTICO, DIAGNOSTICO, MULHER CRITERIOS, EXAME MEDICO",5,2025
13,"FUTEBOL, DE FUTEBOL CBF, BRASILEIRA DE FUTEBOL, BRASILEIRA DE FUTEBOL CBF, FUTEBOL CBF",1,2025
14,"DO ACRE, ACRE AC, ESTADO DO ACRE, ESTADO DO ACRE AC, COMUNIDADE RIBEIRINHA COMENTARIO",1,2025
17,"AGRICULTURA PECUARIA CARLOS FAVARO, AGRICULTURA PECUARIA CARLOS, DA AGRICULTURA PECUARIA CARLOS, AGRICULTURA, RURAL",3,2025
19,"MUNICIPIOS GARANTIA DIREITOS, COMPROMISSO COOPERAÇÃO, ADMINISTRATIVA COMPETENCIA, CRIAÇÃO LEI FEDERAL, PROJETO DE LEI CRIAÇÃO",7,2025
20,"SUPREMO TRIBUNAL, SUPREMO TRIBUNAL FEDERAL, SUPREMO TRIBUNAL FEDERAL STF, TRIBUNAL FEDERAL STF, TRIBUNAL FEDERAL",3,2025
21,"FINANCEIROS ESTADO DO RIO, CRITICA REALIZAÇÃO EVENTO, COMPARAÇÃO RECURSOS FINANCEIROS, REALIZAÇÃO EVENTO CONFERENCIA ORGANIZAÇÃO, CLIMATICA ESTADO",1,2025
22,"PREJUIZO NATUREZA FINANCEIRA, CRIAÇÃO LEGISLAÇÃO EXCEÇÃO, LEGISLAÇÃO EXCEÇÃO, DE LEI CRIAÇÃO LEGISLAÇÃO, APOIO SENADOR COMBATE",1,2025
23,"CATARINA, DE SANTA CATARINA, SANTA CATARINA, DE SANTA, ESTADO DE SANTA",2,2025
25,"CLIMA MARINA SILVA POLARIZAÇÃO, VALERIO MINISTRO DE ESTADO, SILVA POLARIZAÇÃO POLITICA VIOLENCIA, SENADOR PLINIO VALERIO MINISTRO, SILVA POLARIZAÇÃO POLITICA",5,2025
27,"ELOGIO ATUAÇÃO ESTUDANTE, INCLUSÃO SOCIAL PORTADOR, SUJEIÇÃO TRABALHADOR, APROVAÇÃO INELEGIBILIDADE, PORTADOR SINDROME",1,2025
28,"EQUIDADE SALARIO HOMEM, HOMEM, SALARIO HOMEM, EQUIDADE SALARIO HOMEM MULHER, INTERNACIONAL FILME NACIONAL",1,2025
31,"PREVISÃO ANUAL, LEI AUTORIA ORADOR PREVISÃO, DESTINAÇÃO RENDA, PARA CALAMIDADE PUBLICA FUNCAP, PUBLICA FUNCAP",1,2025
33,"ECONOMIA BRASIL INVESTIMENTO, PUBLICA INCENTIVO INDUSTRIA, FEDERAL REDUÇÃO IMPOSTO DE, CRESCIMENTO ECONOMIA BRASIL, FAT BANCO NACIONAL DE",2,2025
34,"RESTRIÇÃO AREA, IMPORTAÇÃO, RURAL, IMPORTAÇÃO ALIMENTOS, SIMULTANEIDADE",1,2025
37,"EMENDA CONSTITUIÇÃO PEC, CONSTITUIÇÃO PEC, DE EMENDA CONSTITUIÇÃO PEC, PROPOSTA DE EMENDA CONSTITUIÇÃO, PROPOSTA DE EMENDA",1,2025
39,"CORREIOS TELEGRAFOS, TELEGRAFOS, DE CORREIOS TELEGRAFOS, BRASILEIRA DE CORREIOS TELEGRAFOS, CORREIOS TELEGRAFOS ECT",2,2025
40,"ORADOR ALTERAÇÃO NORMAS, NORMAS FUNDO DE GARANTIA, ESCLEROSE LATERAL, AMIOTROFICA ELA, ESCLEROSE LATERAL AMIOTROFICA ELA",1,2025
42,"INEXISTENCIA REGIME DE URGENCIA, ELEIÇÃO MESA DO SENADO, ABERTO DELIBERAÇÃO PLENARIO, VOTAÇÃO ELEIÇÃO MESA DO, VOTO ABERTO DELIBERAÇÃO PLENARIO",2,2025
50,"OITICICA, GRANDE DO NORTE RN, GRANDE DO NORTE, RIO GRANDE DO NORTE, BARRAGEM",1,2025
